Receive time,Appliance,Source address,Destination address,Source Port,Destination port,Protocol,Application,Type,Rule,Egress interface,Ingress interface,From Zone,To Zone,Source country,Destination country,User,Packets Received,Packets Sent,Received Bytes,Transmitted Bytes,Session duration,Reverse Rate (Bps),Forward Rate (Bps)
2017-10-01T18:23:58Z,Branch01-OneEight,172.19.10.31,8.8.8.8,18615,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,112,72,7,16000,10285.71
2017-10-01T18:23:24Z,Branch01-OneEight,172.19.10.24,8.8.8.8,20001,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,174,72,99,1757.58,727.27
2017-10-01T18:23:24Z,Branch01-OneEight,172.19.10.24,202.38.180.7,20001,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,India,unknown,0,1,0,72,0,0,0
2017-10-01T18:23:58Z,Branch01-OneEight,172.19.10.24,23.58.32.8,60718,80,tcp,bing,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,4,5,583,423,712,818.82,594.1
2017-10-01T18:23:25Z,Branch01-OneEight,172.19.10.31,202.38.180.7,19614,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,India,unknown,0,1,0,72,0,0,0
2017-10-01T18:23:24Z,Branch01-OneEight,172.19.10.25,54.251.250.54,32780,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,5,6,1789,497,140,12778.57,3550
2017-10-01T18:23:24Z,Branch01-OneEight,172.19.10.25,54.251.250.54,46322,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,5,6,1789,497,154,11616.88,3227.27
2017-10-01T18:23:24Z,Branch01-OneEight,172.19.10.27,172.217.26.195,48157,443,tcp,google_gen,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,33,13,39025,1528,231,168939.39,6614.72
2017-10-01T18:23:24Z,Branch01-OneEight,172.19.10.27,8.8.8.8,22749,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,122,64,8,15250,8000
2017-10-01T18:23:24Z,Branch01-OneEight,172.19.10.27,8.8.8.8,10443,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,189,61,7,27000,8714.29
2017-10-01T18:23:24Z,Branch01-OneEight,172.19.10.27,202.38.180.7,22749,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,India,unknown,1,2,245,337,3480,70.4,96.84
2017-10-01T18:23:24Z,Branch01-OneEight,172.19.10.27,8.8.8.8,55659,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,191,63,8,23875,7875
2017-10-01T18:25:40Z,Branch01-OneEight,172.19.10.27,157.240.7.20,45498,443,tcp,facebook,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,10,13,5489,1579,132306,41.49,11.93
2017-10-01T18:23:24Z,Branch01-OneEight,172.19.10.27,216.58.197.46,60862,443,udp,unknown_udp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,5,6,1996,3336,100,19960,33360
2017-10-01T18:23:24Z,Branch01-OneEight,172.19.10.24,54.251.250.54,44361,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,5,6,1789,497,152,11769.74,3269.74
2017-10-01T18:23:24Z,Branch01-OneEight,172.19.10.24,54.251.250.54,41468,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,5,6,1789,497,136,13154.41,3654.41
2017-10-01T18:29:02Z,Branch01-OneEight,172.19.10.27,172.217.26.170,37912,443,tcp,google_gen,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,12,12,1517,3327,341603,4.44,9.74
2017-10-01T18:29:02Z,Branch01-OneEight,172.19.10.27,216.58.220.42,41737,443,tcp,fcm,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,15,14,4781,2079,340793,14.03,6.1
2017-10-01T18:23:24Z,Branch01-OneEight,172.19.10.27,8.8.8.8,43504,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,202,72,9,22444.44,8000
2017-10-01T18:23:24Z,Branch01-OneEight,172.19.10.27,8.8.8.8,17581,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,78,62,42,1857.14,1476.19
2017-10-01T18:23:24Z,Branch01-OneEight,192.168.2.80,52.172.205.76,38763,1813,udp,unknown_udp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,48,187,29,1655.17,6448.28
2017-10-01T18:23:24Z,Branch01-OneEight,172.19.10.27,172.217.26.195,50982,443,tcp,google_gen,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,28,13,31861,1528,197,161730.96,7756.35
2017-10-01T18:23:24Z,Branch01-OneEight,172.19.10.27,8.8.8.8,46722,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,194,64,8,24250,8000
2017-10-01T18:23:24Z,Branch01-OneEight,172.19.10.27,202.38.180.7,43504,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,India,unknown,1,2,322,422,1820,176.92,231.87
2017-10-01T18:22:51Z,Branch01-OneEight,149.202.199.229,43.224.129.105,62439,24110,udp,icmp,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,Germany,Japan,unknown,0,1,0,60,0,0,0
2017-10-01T18:22:51Z,Branch01-OneEight,172.19.10.24,169.45.219.239,50577,443,tcp,unknown_tcp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Switzerland,unknown,1,2,60,110,293,204.78,375.43
2017-10-01T18:22:51Z,Branch01-OneEight,172.19.10.24,169.45.248.103,50578,443,tcp,unknown_tcp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Switzerland,unknown,1,2,60,110,285,210.53,385.96
2017-10-01T18:22:51Z,Branch01-OneEight,172.19.10.18,54.251.250.54,56598,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,7,10,2309,1292,304,7595.39,4250
2017-10-01T18:23:24Z,Branch01-OneEight,172.19.10.24,169.45.248.184,50575,443,tcp,unknown_tcp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Switzerland,unknown,14,17,1044,1213,39592,26.37,30.64
2017-10-01T18:22:51Z,Branch01-OneEight,172.19.10.24,202.38.180.7,28200,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,India,unknown,0,1,0,62,0,0,0
2017-10-01T18:22:51Z,Branch01-OneEight,172.19.10.24,8.8.8.8,28200,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,190,62,8,23750,7750
2017-10-01T18:22:51Z,Branch01-OneEight,172.19.10.18,54.251.250.54,38896,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,8,10,2258,1052,262,8618.32,4015.27
2017-10-01T18:22:51Z,Branch01-OneEight,172.19.10.24,108.168.176.247,50576,443,tcp,unknown_tcp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,2,60,110,290,206.9,379.31
2017-10-01T18:22:51Z,Branch01-OneEight,172.19.10.27,216.58.220.46,60853,443,udp,unknown_udp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,5,5,1729,2004,86,20104.65,23302.33
2017-10-01T18:22:51Z,Branch01-OneEight,172.19.10.27,8.8.8.8,38194,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,135,58,8,16875,7250
2017-10-01T18:22:51Z,Branch01-OneEight,172.19.10.27,54.251.250.54,34838,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,8,10,2361,1292,270,8744.44,4785.19
2017-10-01T18:22:51Z,Branch01-OneEight,172.19.10.27,54.251.250.54,50824,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,8,10,2258,1052,275,8210.91,3825.45
2017-10-01T18:22:51Z,Branch01-OneEight,172.19.10.18,216.58.197.78,49918,443,tcp,unknown_tcp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,2,2,92,135,9,10222.22,15000
2017-10-01T18:22:51Z,Branch01-OneEight,172.19.10.31,54.251.250.54,52074,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,5,6,1789,497,142,12598.59,3500
2017-10-01T18:22:51Z,Branch01-OneEight,172.19.10.31,54.251.250.54,50196,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,5,6,1789,497,158,11322.78,3145.57
2017-10-01T18:22:51Z,Branch01-OneEight,172.19.10.27,8.8.8.8,14358,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,111,57,41,2707.32,1390.24
2017-10-01T18:23:24Z,Branch01-OneEight,172.19.10.24,184.31.221.238,50574,443,tcp,apple,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,206,159,295958,10175,30886,9582.27,329.44
2017-10-01T18:22:51Z,Branch01-OneEight,172.19.10.27,8.8.8.8,54393,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,125,65,8,15625,8125
2017-10-01T18:22:51Z,Branch01-OneEight,172.19.10.24,8.8.8.8,48884,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,85,69,101,841.58,683.17
2017-10-01T18:22:51Z,Branch01-OneEight,172.19.10.27,202.38.180.7,56276,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,India,unknown,0,1,0,61,0,0,0
2017-10-01T18:22:51Z,Branch01-OneEight,172.19.10.27,8.8.8.8,14944,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,124,64,6,20666.67,10666.67
2017-10-01T18:22:51Z,Branch01-OneEight,172.19.10.27,8.8.8.8,4073,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,123,63,41,3000,1536.59
2017-10-01T18:22:51Z,Branch01-OneEight,172.19.10.27,8.8.8.8,56276,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,121,61,45,2688.89,1355.56
2017-10-01T18:22:51Z,Branch01-OneEight,52.172.205.76,192.168.2.80,50285,161,udp,snmp,,R1,vni-0/2.0,vni-0/1.0,Intf-WAN1-Zone,Intf-LAN-Zone,United States,,unknown,1,1,190,178,5,38000,35600
2017-10-01T18:22:51Z,Branch01-OneEight,52.172.205.76,192.168.2.80,46773,161,udp,snmp,,R1,vni-0/2.0,vni-0/1.0,Intf-WAN1-Zone,Intf-LAN-Zone,United States,,unknown,1,1,154,140,4,38500,35000
2017-10-01T18:22:51Z,Branch01-OneEight,52.172.205.76,192.168.2.80,60986,161,udp,snmp,,R1,vni-0/2.0,vni-0/1.0,Intf-WAN1-Zone,Intf-LAN-Zone,United States,,unknown,1,1,211,178,4,52750,44500
2017-10-01T18:22:51Z,Branch01-OneEight,52.172.205.76,192.168.2.80,35253,161,udp,snmp,,R1,vni-0/2.0,vni-0/1.0,Intf-WAN1-Zone,Intf-LAN-Zone,United States,,unknown,1,1,213,178,5,42600,35600
2017-10-01T18:22:51Z,Branch01-OneEight,172.19.10.24,8.8.8.8,20572,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,92,76,8,11500,9500
2017-10-01T18:25:40Z,Branch01-OneEight,172.19.10.24,157.240.190.17,50573,443,tcp,facebook,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1710,1148,2199907,69201,159947,13753.97,432.65
2017-10-01T18:22:51Z,Branch01-OneEight,172.19.10.24,202.38.180.7,20572,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,India,unknown,0,1,0,76,0,0,0
2017-10-01T18:22:17Z,Branch01-OneEight,172.19.10.24,198.11.251.60,50571,443,tcp,unknown_tcp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,2,60,110,290,206.9,379.31
2017-10-01T18:22:17Z,Branch01-OneEight,172.19.10.24,202.38.180.7,33205,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,India,unknown,0,1,0,62,0,0,0
2017-10-01T18:22:51Z,Branch01-OneEight,172.19.10.24,169.47.42.231,50569,443,tcp,unknown_tcp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Switzerland,unknown,13,14,1204,1092,21337,56.43,51.18
2017-10-01T18:22:17Z,Branch01-OneEight,172.19.10.24,8.8.8.8,33205,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,190,62,8,23750,7750
2017-10-01T18:22:17Z,Branch01-OneEight,172.19.10.24,108.168.180.119,50570,443,tcp,unknown_tcp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,2,60,110,277,216.61,397.11
2017-10-01T18:22:17Z,Branch01-OneEight,172.19.10.24,169.47.40.141,50572,443,tcp,unknown_tcp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Switzerland,unknown,1,2,60,110,288,208.33,381.94
2017-10-01T18:22:17Z,Branch01-OneEight,66.240.236.119,43.224.129.108,63487,19,udp,unknown_udp,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,United States,Japan,unknown,0,1,0,29,0,0,0
2017-10-01T18:22:17Z,Branch01-OneEight,172.19.10.25,54.251.250.54,35611,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,5,6,1789,497,156,11467.95,3185.9
2017-10-01T18:22:17Z,Branch01-OneEight,172.19.10.25,54.251.250.54,43454,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,5,6,1789,497,140,12778.57,3550
2017-10-01T18:22:17Z,Branch01-OneEight,192.168.2.80,46.4.89.107,35639,80,tcp,http,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Germany,unknown,5,6,1428,486,846,1687.94,574.47
2017-10-01T18:22:17Z,Branch01-OneEight,192.168.2.80,46.4.89.107,35638,80,tcp,http,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Germany,unknown,5,6,1428,486,843,1693.95,576.51
2017-10-01T18:22:17Z,Branch01-OneEight,192.168.2.80,46.4.89.107,35637,80,tcp,http,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Germany,unknown,5,6,1428,486,864,1652.78,562.5
2017-10-01T18:22:17Z,Branch01-OneEight,192.168.2.80,46.4.89.107,35636,80,tcp,http,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Germany,unknown,5,6,1428,486,843,1693.95,576.51
2017-10-01T18:22:17Z,Branch01-OneEight,192.168.2.80,46.4.89.107,35635,80,tcp,http,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Germany,unknown,5,6,1428,486,852,1676.06,570.42
2017-10-01T18:25:40Z,Branch01-OneEight,172.19.10.24,157.240.7.20,50568,443,tcp,facebook,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,351,359,288676,91003,189272,1525.19,480.81
2017-10-01T18:22:17Z,Branch01-OneEight,172.19.10.24,8.8.8.8,59820,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,84,68,10,8400,6800
2017-10-01T18:22:17Z,Branch01-OneEight,172.19.10.24,202.38.180.7,59820,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,India,unknown,0,1,0,68,0,0,0
2017-10-01T18:22:17Z,Branch01-OneEight,172.19.10.24,54.251.250.54,41396,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,4,6,1737,497,113,15371.68,4398.23
2017-10-01T18:22:17Z,Branch01-OneEight,172.19.10.24,54.251.250.54,39136,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,4,6,1737,497,107,16233.64,4644.86
2017-10-01T18:22:17Z,Branch01-OneEight,172.19.10.27,216.58.203.163,33367,443,tcp,google_gen,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,15,12,12486,1476,398,31371.86,3708.54
2017-10-01T18:22:17Z,Branch01-OneEight,172.19.10.27,54.254.201.68,61035,443,tcp,media_innovation_group,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,9,10,5248,815,22171,236.71,36.76
2017-10-01T18:24:32Z,Branch01-OneEight,172.19.10.27,66.117.25.36,61038,443,tcp,everest_tech,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,11,12,4406,1864,130723,33.7,14.26
2017-10-01T18:22:17Z,Branch01-OneEight,172.19.10.27,54.254.201.68,61037,443,tcp,media_innovation_group,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,9,10,5254,815,22158,237.12,36.78
2017-10-01T18:22:17Z,Branch01-OneEight,172.19.10.27,8.8.8.8,48902,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,153,59,43,3558.14,1372.09
2017-10-01T18:22:17Z,Branch01-OneEight,172.19.10.27,172.217.26.206,50001,443,udp,unknown_udp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,11,13,4722,9123,167,28275.45,54628.74
2017-10-01T18:26:13Z,Branch01-OneEight,172.19.10.27,172.217.26.206,61034,443,tcp,google_analytics,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,16,16,5226,1319,240096,21.77,5.49
2017-10-01T18:22:17Z,Branch01-OneEight,172.19.10.27,8.8.8.8,227,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,275,62,7,39285.71,8857.14
2017-10-01T18:22:17Z,Branch01-OneEight,172.19.10.27,8.8.8.8,64954,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,163,59,42,3880.95,1404.76
2017-10-01T18:22:17Z,Branch01-OneEight,172.19.10.27,216.58.196.99,50002,443,udp,unknown_udp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,7,6,4383,5648,142,30866.2,39774.65
2017-10-01T18:22:17Z,Branch01-OneEight,172.19.10.27,8.8.8.8,22746,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,115,63,7,16428.57,9000
2017-10-01T18:22:17Z,Branch01-OneEight,172.19.10.27,8.8.8.8,32713,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,245,61,47,5212.77,1297.87
2017-10-01T18:22:17Z,Branch01-OneEight,172.19.10.27,8.8.8.8,31632,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,100,62,8,12500,7750
2017-10-01T18:22:17Z,Branch01-OneEight,172.19.10.27,54.254.201.68,61036,443,tcp,media_innovation_group,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,9,10,5248,815,22165,236.77,36.77
2017-10-01T18:22:17Z,Branch01-OneEight,172.19.10.27,8.8.8.8,25728,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,125,67,7,17857.14,9571.43
2017-10-01T18:22:17Z,Branch01-OneEight,172.19.10.27,8.8.8.8,27123,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,130,70,8,16250,8750
2017-10-01T18:22:17Z,Branch01-OneEight,172.19.10.27,8.8.8.8,46100,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,135,58,47,2872.34,1234.04
2017-10-01T18:22:17Z,Branch01-OneEight,172.19.10.27,216.58.197.33,65338,443,udp,unknown_udp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,13,10,12416,3502,15407,805.87,227.3
2017-10-01T18:22:17Z,Branch01-OneEight,172.19.10.27,216.58.196.99,52786,443,udp,unknown_udp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,4,4,1561,2892,80,19512.5,36150
2017-10-01T18:22:17Z,Branch01-OneEight,172.19.10.27,8.8.8.8,36392,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,130,71,8,16250,8875
2017-10-01T18:22:17Z,Branch01-OneEight,172.19.10.18,54.251.250.54,46614,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,7,10,2244,1302,284,7901.41,4584.51
2017-10-01T18:22:17Z,Branch01-OneEight,172.19.10.18,54.251.250.54,56699,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,7,10,2193,1313,280,7832.14,4689.29
2017-10-01T18:21:43Z,Branch01-OneEight,172.19.10.18,54.251.250.54,55964,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,8,10,2258,1052,271,8332.1,3881.92
2017-10-01T18:22:17Z,Branch01-OneEight,172.19.10.18,54.251.250.54,47955,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,8,10,2361,1292,298,7922.82,4335.57
2017-10-01T18:22:17Z,Branch01-OneEight,172.19.10.18,54.251.250.54,43496,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,8,10,2769,1295,278,9960.43,4658.27
2017-10-01T18:21:43Z,Branch01-OneEight,172.19.10.27,54.251.250.54,32988,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,8,9,2361,1240,264,8943.18,4696.97
2017-10-01T18:21:43Z,Branch01-OneEight,172.19.10.27,54.251.250.54,34814,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,7,9,2206,1000,259,8517.37,3861
2017-10-01T18:21:43Z,Branch01-OneEight,172.19.10.27,8.8.8.8,49116,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,112,70,8,14000,8750
2017-10-01T18:21:43Z,Branch01-OneEight,172.19.10.27,8.8.8.8,43261,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,131,82,9,14555.56,9111.11
2017-10-01T18:21:43Z,Branch01-OneEight,172.19.10.27,202.38.180.7,43261,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,India,unknown,0,1,0,82,0,0,0
2017-10-01T18:22:17Z,Branch01-OneEight,172.19.10.27,202.38.180.204,55290,443,udp,unknown_udp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,India,unknown,13089,6428,17587113,460517,24456,719132.85,18830.43
2017-10-01T18:21:43Z,Branch01-OneEight,172.19.10.31,54.251.250.54,49851,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,5,6,1789,497,164,10908.54,3030.49
2017-10-01T18:21:43Z,Branch01-OneEight,172.19.10.31,54.251.250.54,52654,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,5,6,1789,497,136,13154.41,3654.41
2017-10-01T18:21:43Z,Branch01-OneEight,52.172.205.76,192.168.2.80,55067,161,udp,snmp,,R1,vni-0/2.0,vni-0/1.0,Intf-WAN1-Zone,Intf-LAN-Zone,United States,,unknown,1,1,213,178,5,42600,35600
